State,Beverage Type,Beverage Gallon,Ethanol Gallon,Population(>14),Average(>14),Decile(>14),Population(>21),Average(>21),Decile(>21),Source,ABV,Ethanol by ABV,Climate Index,Value_x,Value_y
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Average Temperature,49.2°F,88260
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Maximum Temperature,61.0°F,88260
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Minimum Temperature,37.4°F,88260
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Precipitation,"28.51""",88260
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Cooling Degree Days,372°Df,88260
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Heating Degree Days,"5,068°Df",88260
Oregon,Spirits,9097091.0,3738905,3590454,10413,5.0,3236691,11552,6.0,6.0,375.0,3411409.0,Palmer Z-Index,-1.24,88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Average Temperature,49.2°F,88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Maximum Temperature,61.0°F,88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Minimum Temperature,37.4°F,88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Precipitation,"28.51""",88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Cooling Degree Days,372°Df,88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Heating Degree Days,"5,068°Df",88260
Oregon,Wine,18795575.0,2424629,3590454,6753,1.0,3236691,7491,1.0,1.0,118.0,2217878.0,Palmer Z-Index,-1.24,88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Average Temperature,49.2°F,88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Maximum Temperature,61.0°F,88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Minimum Temperature,37.4°F,88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Precipitation,"28.51""",88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Cooling Degree Days,372°Df,88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Heating Degree Days,"5,068°Df",88260
Oregon,Beer,87709990.0,3946950,3590454,10993,5.0,3236691,12194,6.0,1.0,47.0,4122370.0,Palmer Z-Index,-1.24,88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Average Temperature,49.2°F,88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Maximum Temperature,61.0°F,88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Minimum Temperature,37.4°F,88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Precipitation,"28.51""",88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Cooling Degree Days,372°Df,88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Heating Degree Days,"5,068°Df",88260
Oregon,All Beverages,,10110483,3590454,28159,4.0,3236691,31237,4.0,,,9751657.0,Palmer Z-Index,-1.24,88260
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Average Temperature,51.2°F,78310
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Maximum Temperature,61.1°F,78310
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Minimum Temperature,41.2°F,78310
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Precipitation,"46.11""",78310
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Cooling Degree Days,844°Df,78310
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Heating Degree Days,"5,231°Df",78310
Pennsylvania,Spirits,21433925.0,8809343,10930611,8059,9.0,9781397,9006,9.0,3.0,354.0,7587609.0,Palmer Z-Index,0.39,78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Average Temperature,51.2°F,78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Maximum Temperature,61.1°F,78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Minimum Temperature,41.2°F,78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Precipitation,"46.11""",78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Cooling Degree Days,844°Df,78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Heating Degree Days,"5,231°Df",78310
Pennsylvania,Wine,26170177.0,3375953,10930611,3089,7.0,9781397,3451,7.0,3.0,118.0,3088081.0,Palmer Z-Index,0.39,78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Average Temperature,51.2°F,78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Maximum Temperature,61.1°F,78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Minimum Temperature,41.2°F,78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Precipitation,"46.11""",78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Cooling Degree Days,844°Df,78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Heating Degree Days,"5,231°Df",78310
Pennsylvania,Beer,325128000.0,14630760,10930611,13385,1.0,9781397,14958,1.0,7.0,48.0,15606144.0,Palmer Z-Index,0.39,78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Average Temperature,51.2°F,78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Maximum Temperature,61.1°F,78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Minimum Temperature,41.2°F,78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Precipitation,"46.11""",78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Cooling Degree Days,844°Df,78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Heating Degree Days,"5,231°Df",78310
Pennsylvania,All Beverages,,26816056,10930611,24533,6.0,9781397,27415,6.0,,,26281834.0,Palmer Z-Index,0.39,78310
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Average Temperature,59.0°F,67030
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Maximum Temperature,69.7°F,67030
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Minimum Temperature,48.4°F,67030
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Precipitation,"58.78""",67030
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Cooling Degree Days,"1,399°Df",67030
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Heating Degree Days,"3,503°Df",67030
Tennessee,Spirits,14904529.0,6125761,5797168,10567,5.0,5179996,11826,5.0,2.0,382.0,5693530.0,Palmer Z-Index,0.90,67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Average Temperature,59.0°F,67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Maximum Temperature,69.7°F,67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Minimum Temperature,48.4°F,67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Precipitation,"58.78""",67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Cooling Degree Days,"1,399°Df",67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Heating Degree Days,"3,503°Df",67030
Tennessee,Wine,15723211.0,2028294,5797168,3499,6.0,5179996,3916,6.0,2.0,118.0,1855339.0,Palmer Z-Index,0.90,67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Average Temperature,59.0°F,67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Maximum Temperature,69.7°F,67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Minimum Temperature,48.4°F,67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Precipitation,"58.78""",67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Cooling Degree Days,"1,399°Df",67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Heating Degree Days,"3,503°Df",67030
Tennessee,Beer,130453706.0,5870417,5797168,10126,7.0,5179996,11333,7.0,2.0,47.0,6131324.0,Palmer Z-Index,0.90,67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Average Temperature,59.0°F,67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Maximum Temperature,69.7°F,67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Minimum Temperature,48.4°F,67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Precipitation,"58.78""",67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Cooling Degree Days,"1,399°Df",67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Heating Degree Days,"3,503°Df",67030
Tennessee,All Beverages,,14024472,5797168,24192,6.0,5179996,27074,6.0,,,13680193.0,Palmer Z-Index,0.90,67030
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Average Temperature,66.2°F,72680
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Maximum Temperature,78.3°F,72680
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Minimum Temperature,54.1°F,72680
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Precipitation,"28.79""",72680
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Cooling Degree Days,"2,816°Df",72680
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Heating Degree Days,"1,643°Df",72680
Texas,Spirits,50972174.0,20949564,23799374,8803,7.0,20823361,10061,7.0,1.0,371.0,18910677.0,Palmer Z-Index,-0.18,72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Average Temperature,66.2°F,72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Maximum Temperature,78.3°F,72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Minimum Temperature,54.1°F,72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Precipitation,"28.79""",72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Cooling Degree Days,"2,816°Df",72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Heating Degree Days,"1,643°Df",72680
Texas,Wine,65644898.0,8468192,23799374,3558,6.0,20823361,4067,6.0,1.0,117.0,7680453.0,Palmer Z-Index,-0.18,72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Average Temperature,66.2°F,72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Maximum Temperature,78.3°F,72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Minimum Temperature,54.1°F,72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Precipitation,"28.79""",72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Cooling Degree Days,"2,816°Df",72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Heating Degree Days,"1,643°Df",72680
Texas,Beer,655002135.0,29475096,23799374,12385,3.0,20823361,14155,2.0,1.0,47.0,30785100.0,Palmer Z-Index,-0.18,72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Average Temperature,66.2°F,72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Maximum Temperature,78.3°F,72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Minimum Temperature,54.1°F,72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Precipitation,"28.79""",72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Cooling Degree Days,"2,816°Df",72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Heating Degree Days,"1,643°Df",72680
Texas,All Beverages,,58892851,23799374,24746,6.0,20823361,28282,5.0,,,57376230.0,Palmer Z-Index,-0.18,72680
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Average Temperature,50.7°F,94510
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Maximum Temperature,63.7°F,94510
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Minimum Temperature,37.7°F,94510
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Precipitation,"13.55""",94510
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Cooling Degree Days,739°Df,94510
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Heating Degree Days,"6,551°Df",94510
Utah,Spirits,3803842.0,1563379,2616971,5974,10.0,2238268,6985,10.0,1.0,356.0,1354168.0,Palmer Z-Index,-1.13,94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Average Temperature,50.7°F,94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Maximum Temperature,63.7°F,94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Minimum Temperature,37.7°F,94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Precipitation,"13.55""",94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Cooling Degree Days,739°Df,94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Heating Degree Days,"6,551°Df",94510
Utah,Wine,3714991.0,479234,2616971,1831,10.0,2238268,2141,10.0,1.0,118.0,438369.0,Palmer Z-Index,-1.13,94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Average Temperature,50.7°F,94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Maximum Temperature,63.7°F,94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Minimum Temperature,37.7°F,94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Precipitation,"13.55""",94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Cooling Degree Days,739°Df,94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Heating Degree Days,"6,551°Df",94510
Utah,Beer,30349000.0,1365705,2616971,5219,10.0,2238268,6102,10.0,7.0,49.0,1487101.0,Palmer Z-Index,-1.13,94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Average Temperature,50.7°F,94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Maximum Temperature,63.7°F,94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Minimum Temperature,37.7°F,94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Precipitation,"13.55""",94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Cooling Degree Days,739°Df,94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Heating Degree Days,"6,551°Df",94510
Utah,All Beverages,,3408318,2616971,13024,10.0,2238268,15227,10.0,,,3279638.0,Palmer Z-Index,-1.13,94510
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Average Temperature,45.0°F,82040
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Maximum Temperature,54.9°F,82040
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Minimum Temperature,35.1°F,82040
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Precipitation,"41.61""",82040
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Cooling Degree Days,298°Df,82040
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Heating Degree Days,"7,426°Df",82040
Vermont,Spirits,1106825.0,454905,557820,8155,8.0,496996,9153,8.0,6.0,367.0,406205.0,Palmer Z-Index,-0.31,82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Average Temperature,45.0°F,82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Maximum Temperature,54.9°F,82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Minimum Temperature,35.1°F,82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Precipitation,"41.61""",82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Cooling Degree Days,298°Df,82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Heating Degree Days,"7,426°Df",82040
Vermont,Wine,3131351.0,403944,557820,7241,1.0,496996,8128,1.0,7.0,118.0,369499.0,Palmer Z-Index,-0.31,82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Average Temperature,45.0°F,82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Maximum Temperature,54.9°F,82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Minimum Temperature,35.1°F,82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Precipitation,"41.61""",82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Cooling Degree Days,298°Df,82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Heating Degree Days,"7,426°Df",82040
Vermont,Beer,19654000.0,884430,557820,15855,1.0,496996,17796,1.0,7.0,47.0,923738.0,Palmer Z-Index,-0.31,82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Average Temperature,45.0°F,82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Maximum Temperature,54.9°F,82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Minimum Temperature,35.1°F,82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Precipitation,"41.61""",82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Cooling Degree Days,298°Df,82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Heating Degree Days,"7,426°Df",82040
Vermont,All Beverages,,1743279,557820,31252,2.0,496996,35076,2.0,,,1699442.0,Palmer Z-Index,-0.31,82040
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Average Temperature,57.1°F,86550
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Maximum Temperature,67.9°F,86550
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Minimum Temperature,46.1°F,86550
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Precipitation,"40.86""",86550
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Cooling Degree Days,"1,253°Df",86550
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Heating Degree Days,"3,927°Df",86550
Virginia,Spirits,13891408.0,5709369,7199200,7931,9.0,6412892,8903,9.0,1.0,369.0,5125930.0,Palmer Z-Index,-0.44,86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Average Temperature,57.1°F,86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Maximum Temperature,67.9°F,86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Minimum Temperature,46.1°F,86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Precipitation,"40.86""",86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Cooling Degree Days,"1,253°Df",86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Heating Degree Days,"3,927°Df",86550
Virginia,Wine,29436028.0,3797248,7199200,5275,3.0,6412892,5921,3.0,1.0,118.0,3473451.0,Palmer Z-Index,-0.44,86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Average Temperature,57.1°F,86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Maximum Temperature,67.9°F,86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Minimum Temperature,46.1°F,86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Precipitation,"40.86""",86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Cooling Degree Days,"1,253°Df",86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Heating Degree Days,"3,927°Df",86550
Virginia,Beer,151097751.0,6799399,7199200,9445,8.0,6412892,10603,8.0,1.0,49.0,7403790.0,Palmer Z-Index,-0.44,86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Average Temperature,57.1°F,86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Maximum Temperature,67.9°F,86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Minimum Temperature,46.1°F,86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Precipitation,"40.86""",86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Cooling Degree Days,"1,253°Df",86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Heating Degree Days,"3,927°Df",86550
Virginia,All Beverages,,16306015,7199200,22650,8.0,6412892,25427,7.0,,,16003171.0,Palmer Z-Index,-0.44,86550
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Average Temperature,48.3°F,94510
